Adriaan Hendrik,Clarion,NL-HaNA/2.01.15/72//55//|NL-HaNA/2.01.15/73//24//|NL-HaNA/2.01.15/94//2//,38dda990-001d-102e-86d7-0050569c51dd
Leonard Guillaume Josephus,Crassier,NL-HaNA/2.01.15/3//106//|NL-HaNA/2.01.15/31//48//|NL-HaNA/2.01.15/31//105//|NL-HaNA/2.01.15/31//235//|NL-HaNA/2.01.15/72//60//|NL-HaNA/2.01.15/94//5//|NL-HaNA/2.01.15/95//4//,38ee87e2-001d-102e-86d7-0050569c51dd
Gerhardus,Dolleman,NL-HaNA/2.01.15/67//20//|NL-HaNA/2.01.15/68//36//|NL-HaNA/2.01.15/69//24//|NL-HaNA/2.01.15/71//11//|NL-HaNA/2.01.15/82//1//|NL-HaNA/2.01.15/94//1//|NL-HaNA/2.01.15/95//1//|NL-HaNA/2.01.15/137//69//|NL-HaNA/2.01.15/137//305//|NL-HaNA/2.01.15/138//64//|NL-HaNA/2.01.15/138//289//|NL-HaNA/2.01.15/139//127//,39138254-001d-102e-86d7-0050569c51dd
Casparus Hendrik Carel,Eymael,NL-HaNA/2.01.15/94//1//,3950990a-001d-102e-86d7-0050569c51dd
Johan Godfried,Kroo,NL-HaNA/2.01.15/71//11//|NL-HaNA/2.01.15/72//169//|NL-HaNA/2.01.15/73//76//|NL-HaNA/2.01.15/94//3//|NL-HaNA/2.01.15/95//3//|NL-HaNA/2.01.15/137//70//|NL-HaNA/2.01.15/137//306//|NL-HaNA/2.01.15/138//65//|NL-HaNA/2.01.15/138//290//|NL-HaNA/2.01.15/139//70//,3ae225cc-001d-102e-86d7-0050569c51dd
Goose Willem Jan,Lawick,NL-HaNA/2.01.15/71//12//|NL-HaNA/2.01.15/72//177//|NL-HaNA/2.01.15/73//81//|NL-HaNA/2.01.15/94//3//|NL-HaNA/2.01.15/95//2//|NL-HaNA/2.01.15/137//72//|NL-HaNA/2.01.15/137//307//|NL-HaNA/2.01.15/138//66//|NL-HaNA/2.01.15/138//290//|NL-HaNA/2.01.15/140//52//,3b0546ba-001d-102e-86d7-0050569c51dd
Johannes Jodocus Albertus,Lich,NL-HaNA/2.01.15/9//138//|NL-HaNA/2.01.15/11//123//|NL-HaNA/2.01.15/71//20//|NL-HaNA/2.01.15/72//181//|NL-HaNA/2.01.15/73//80//|NL-HaNA/2.01.15/94//4//|NL-HaNA/2.01.15/95//4//|NL-HaNA/2.01.15/137//61//|NL-HaNA/2.01.15/137//297//|NL-HaNA/2.01.15/138//281//|NL-HaNA/2.01.15/140//52//,3b181506-001d-102e-86d7-0050569c51dd
Pieter,Roest,NL-HaNA/2.01.15/72//251//|NL-HaNA/2.01.15/94//4//|NL-HaNA/2.01.15/95//3//|NL-HaNA/2.01.15/126//144//,3c2d3156-001d-102e-86d7-0050569c51dd
George Ernest Alexander,Scott,NL-HaNA/2.01.15/94//5//|NL-HaNA/2.01.15/95//4//|NL-HaNA/2.01.15/(zie SCOT)////,3c97dd62-001d-102e-86d7-0050569c51dd
Johan Rudolf,Velden,NL-HaNA/2.01.15/2//3//|NL-HaNA/2.01.15/2//90//|NL-HaNA/2.01.15/2//99//|NL-HaNA/2.01.15/21//76//|NL-HaNA/2.01.15/68//34//|NL-HaNA/2.01.15/69//23//|NL-HaNA/2.01.15/71//12//|NL-HaNA/2.01.15/72//314//|NL-HaNA/2.01.15/73//145//|NL-HaNA/2.01.15/94//2//|NL-HaNA/2.01.15/95//2//|NL-HaNA/2.01.15/137//65//|NL-HaNA/2.01.15/137//301//|NL-HaNA/2.01.15/138//60//|NL-HaNA/2.01.15/138//285//|NL-HaNA/2.01.15/139//135//,3d276bb2-001d-102e-86d7-0050569c51dd
