,Aalders,NL-HaNA/2.01.15/74//16//|NL-HaNA/2.01.15/146//16//,380e878c-001d-102e-86d7-0050569c51dd
Frederik  Nicolaas Lucretius,Aberson,NL-HaNA/2.01.15/7//118//|NL-HaNA/2.01.15/68//59//|NL-HaNA/2.01.15/69//4//|NL-HaNA/2.01.15/71//2//|NL-HaNA/2.01.15/72//1//|NL-HaNA/2.01.15/74//59//|NL-HaNA/2.01.15/77//15//|NL-HaNA/2.01.15/77//32//|NL-HaNA/2.01.15/79//19//|NL-HaNA/2.01.15/138//116//|NL-HaNA/2.01.15/138//342//|NL-HaNA/2.01.15/140//4//,38124d9a-001d-102e-86d7-0050569c51dd
Laurens,Akersloot Van Houten,NL-HaNA/2.01.15/68//86//|NL-HaNA/2.01.15/72//3//|NL-HaNA/2.01.15/73//1//|NL-HaNA/2.01.15/73//54//|NL-HaNA/2.01.15/74//12//|NL-HaNA/2.01.15/137//141//|NL-HaNA/2.01.15/137//380//|NL-HaNA/2.01.15/138//138//|NL-HaNA/2.01.15/138//362//,3817e93a-001d-102e-86d7-0050569c51dd
Louis,Alberti,NL-HaNA/2.01.15/72//4//|NL-HaNA/2.01.15/73//2//|NL-HaNA/2.01.15/74//29//,3819f5fe-001d-102e-86d7-0050569c51dd
Carl George,Ampt,NL-HaNA/2.01.15/72//5//|NL-HaNA/2.01.15/73//3//|NL-HaNA/2.01.15/74//27//|NL-HaNA/2.01.15/80//1//|NL-HaNA/2.01.15/140//12//,382157e0-001d-102e-86d7-0050569c51dd
Carl Heinrich Wilhelm,Anthing,NL-HaNA/2.01.15/71//15//|NL-HaNA/2.01.15/72//7//|NL-HaNA/2.01.15/73//4//|NL-HaNA/2.01.15/74//3//|NL-HaNA/2.01.15/77//30//|NL-HaNA/2.01.15/77//35//|NL-HaNA/2.01.15/79//43//|NL-HaNA/2.01.15/133//11//|NL-HaNA/2.01.15/133//25//,38264818-001d-102e-86d7-0050569c51dd
Lubertus Arnoldus,As,NL-HaNA/2.01.15/67//7//|NL-HaNA/2.01.15/68//27//|NL-HaNA/2.01.15/69//9//|NL-HaNA/2.01.15/70//18//|NL-HaNA/2.01.15/70//38//|NL-HaNA/2.01.15/71//17//|NL-HaNA/2.01.15/72//8//|NL-HaNA/2.01.15/74//67//|NL-HaNA/2.01.15/99//7//|NL-HaNA/2.01.15/137//53//|NL-HaNA/2.01.15/137//290//|NL-HaNA/2.01.15/138//48//|NL-HaNA/2.01.15/138//273//,382d76a6-001d-102e-86d7-0050569c51dd
Jacobus Ernestus Nicolaas,Attenhoven,NL-HaNA/2.01.15/71//33//|NL-HaNA/2.01.15/72//9//|NL-HaNA/2.01.15/73//1//|NL-HaNA/2.01.15/74//72//|NL-HaNA/2.01.15/115//5//|NL-HaNA/2.01.15/138//436//,382f5dea-001d-102e-86d7-0050569c51dd
Alexander Carel Joseph Gislanus d',Aubreme,NL-HaNA/2.01.15/74//31//|NL-HaNA/2.01.15/77//5//|NL-HaNA/2.01.15/79//5//|NL-HaNA/2.01.15/92//1//,382fa30e-001d-102e-86d7-0050569c51dd
Antoine,Avizard,NL-HaNA/2.01.15/72//9//|NL-HaNA/2.01.15/74//23//|NL-HaNA/2.01.15/77//11//|NL-HaNA/2.01.15/79//15//,3830ec28-001d-102e-86d7-0050569c51dd
