Antonie,Montanus,NL-HaNA/2.01.15/1//1//|NL-HaNA/2.01.15/67//5//|NL-HaNA/2.01.15/68//17//|NL-HaNA/2.01.15/69//1//|NL-HaNA/2.01.15/73//86//|NL-HaNA/2.01.15/137//24//|NL-HaNA/2.01.15/137//260//|NL-HaNA/2.01.15/138//20//|NL-HaNA/2.01.15/138//242//|NL-HaNA/2.01.15/138//246//,3b798fde-001d-102e-86d7-0050569c51dd
Antonius,Mortanus,NL-HaNA/2.01.15/1//1//,3b7d4e08-001d-102e-86d7-0050569c51dd
Johan Bruno Brunis,Groin,NL-HaNA/2.01.15/1//6//|NL-HaNA/2.01.15/1//244//|NL-HaNA/2.01.15/73//46//|NL-HaNA/2.01.15/121//klapper//|NL-HaNA/2.01.15/140//36//,39b618d4-001d-102e-86d7-0050569c51dd
Jacobus,Rochell,NL-HaNA/2.01.15/1//6//|NL-HaNA/2.01.15/7//6//|NL-HaNA/2.01.15/11//28//|NL-HaNA/2.01.15/11//29//|NL-HaNA/2.01.15/11//31//|NL-HaNA/2.01.15/11//33//|NL-HaNA/2.01.15/28//1//|NL-HaNA/2.01.15/31//1//|NL-HaNA/2.01.15/67//4//|NL-HaNA/2.01.15/68//17//|NL-HaNA/2.01.15/72//250//|NL-HaNA/2.01.15/74//30//|NL-HaNA/2.01.15/96//1//|NL-HaNA/2.01.15/137//24//|NL-HaNA/2.01.15/137//260//|NL-HaNA/2.01.15/138//20//|NL-HaNA/2.01.15/139//30//|NL-HaNA/2.01.15/140//75//,3c2818d8-001d-102e-86d7-0050569c51dd
Charles,Pitcairn,NL-HaNA/2.01.15/1//9//|NL-HaNA/2.01.15/68//29//|NL-HaNA/2.01.15/69//22//|NL-HaNA/2.01.15/71//19//|NL-HaNA/2.01.15/72//232//|NL-HaNA/2.01.15/73//105//|NL-HaNA/2.01.15/137//58//|NL-HaNA/2.01.15/137//61//|NL-HaNA/2.01.15/137//295//|NL-HaNA/2.01.15/138//53//|NL-HaNA/2.01.15/138//56//|NL-HaNA/2.01.15/138//258//|NL-HaNA/2.01.15/138//278//,3be1a5ec-001d-102e-86d7-0050569c51dd
Dirk,Gussenklo,NL-HaNA/2.01.15/1//11//|NL-HaNA/2.01.15/68//11//|NL-HaNA/2.01.15/71//7//|NL-HaNA/2.01.15/72//116//|NL-HaNA/2.01.15/73//51//|NL-HaNA/2.01.15/137//24//|NL-HaNA/2.01.15/137//260//|NL-HaNA/2.01.15/138//20//|NL-HaNA/2.01.15/138//242//|NL-HaNA/2.01.15/139//68//,39bf2ece-001d-102e-86d7-0050569c51dd
Johan Georg,Ginsberg,NL-HaNA/2.01.15/1//16///|NL-HaNA/2.01.15/1//134///|NL-HaNA/2.01.15/1//162///|NL-HaNA/2.01.15/137//24///|NL-HaNA/2.01.15/137//260///|NL-HaNA/2.01.15/138//20///|NL-HaNA/2.01.15/138//245///|NL-HaNA/2.01.15/138//452///|NL-HaNA/2.01.15/139//51///|NL-HaNA/2.01.15/139//116///|NL-HaNA/2.01.15/140//37///,3999b1f8-001d-102e-86d7-0050569c51dd
Cornelis,Trissart,NL-HaNA/2.01.15/1//16//|NL-HaNA/2.01.15/1//134//|NL-HaNA/2.01.15/90//17//|NL-HaNA/2.01.15/91//11//|NL-HaNA/2.01.15/138//23//|NL-HaNA/2.01.15/138//242//,3d15f256-001d-102e-86d7-0050569c51dd
Lodewijk Christian,Buchner,NL-HaNA/2.01.15/1//21//|NL-HaNA/2.01.15/68//12//|NL-HaNA/2.01.15/69//2//|NL-HaNA/2.01.15/135//4//|NL-HaNA/2.01.15/135//41//|NL-HaNA/2.01.15/137//24//|NL-HaNA/2.01.15/137//260//|NL-HaNA/2.01.15/138//242//,38c5693e-001d-102e-86d7-0050569c51dd
Wilhelm,Koster,NL-HaNA/2.01.15/1//26//|NL-HaNA/2.01.15/138//20//|NL-HaNA/2.01.15/138//242//,3ad01882-001d-102e-86d7-0050569c51dd
Dirk,Mestingh,NL-HaNA/2.01.15/1//26//|NL-HaNA/2.01.15/7//10//|NL-HaNA/2.01.15/69//26//|NL-HaNA/2.01.15/71//19//|NL-HaNA/2.01.15/135//4//|NL-HaNA/2.01.15/135//24//|NL-HaNA/2.01.15/135//47//|NL-HaNA/2.01.15/137//260//,3b5f3cce-001d-102e-86d7-0050569c51dd
Johannes,Geep,NL-HaNA/2.01.15/1//27//,3981692c-001d-102e-86d7-0050569c51dd
Hendrik,Raberg,NL-HaNA/2.01.15/1//28//,3bfe21ea-001d-102e-86d7-0050569c51dd
Johannes,Teerens,NL-HaNA/2.01.15/1//28//,3cf6a04a-001d-102e-86d7-0050569c51dd
Const. Carl,Buchner,NL-HaNA/2.01.15/1//31//,38c53c34-001d-102e-86d7-0050569c51dd
Jan,Donker,NL-HaNA/2.01.15/1//31//|NL-HaNA/2.01.15/59//41//|NL-HaNA/2.01.15/135//5//|NL-HaNA/2.01.15/135//61//,391603c6-001d-102e-86d7-0050569c51dd
Jacobus,Rathsman,NL-HaNA/2.01.15/1//31//,3c03ab24-001d-102e-86d7-0050569c51dd
Poulis Cornelis,Vooren,NL-HaNA/2.01.15/1//31//,3d48215e-001d-102e-86d7-0050569c51dd
Pieter,Muller,NL-HaNA/2.01.15/1//36//|NL-HaNA/2.01.15/116//5//|NL-HaNA/2.01.15/116//15//|NL-HaNA/2.01.15/144//2//,3b889f06-001d-102e-86d7-0050569c51dd
Pieter,Muller,NL-HaNA/2.01.15/1//36//|NL-HaNA/2.01.15/3//205//|NL-HaNA/2.01.15/30//44//|NL-HaNA/2.01.15/31//135//|NL-HaNA/2.01.15/47//85//|NL-HaNA/2.01.15/58//310//|NL-HaNA/2.01.15/59//11//|NL-HaNA/2.01.15/144//182//|NL-HaNA/2.01.15/144//183//,3b88a53c-001d-102e-86d7-0050569c51dd
Abram,Clercq,NL-HaNA/2.01.15/1//38//,38df4a02-001d-102e-86d7-0050569c51dd
Johan(nes) Christian,Rost,NL-HaNA/2.01.15/1//44//|NL-HaNA/2.01.15/67//16//|NL-HaNA/2.01.15/68//11//|NL-HaNA/2.01.15/69//2//|NL-HaNA/2.01.15/71//7//|NL-HaNA/2.01.15/72//255//|NL-HaNA/2.01.15/73//112//,3c3c86c4-001d-102e-86d7-0050569c51dd
Antoon Joseph,Groot,NL-HaNA/2.01.15/1//46//,39b7a122-001d-102e-86d7-0050569c51dd
Pieter Henderik,Hensberg,NL-HaNA/2.01.15/1//48//|NL-HaNA/2.01.15/1//275//|NL-HaNA/2.01.15/68//12//|NL-HaNA/2.01.15/69//2//|NL-HaNA/2.01.15/71//8//|NL-HaNA/2.01.15/72//129//|NL-HaNA/2.01.15/73//62//|NL-HaNA/2.01.15/137//27//|NL-HaNA/2.01.15/137//263//|NL-HaNA/2.01.15/138//22//|NL-HaNA/2.01.15/138//244//|NL-HaNA/2.01.15/139//116//|NL-HaNA/2.01.15/140//39//,39fc40e8-001d-102e-86d7-0050569c51dd
Wouter,Vars(s)eveld,NL-HaNA/2.01.15/1//48//|NL-HaNA/2.01.15/1//277//|NL-HaNA/2.01.15/71//8//|NL-HaNA/2.01.15/72//312//|NL-HaNA/2.01.15/73//146//|NL-HaNA/2.01.15/90//15//|NL-HaNA/2.01.15/137//27//|NL-HaNA/2.01.15/137//263//|NL-HaNA/2.01.15/138//23//|NL-HaNA/2.01.15/138//245//|NL-HaNA/2.01.15/139//18//,3d235752-001d-102e-86d7-0050569c51dd
