Jacque Alexe,Hardyau,NL-HaNA/2.01.15/91//1//,39d8bad8-001d-102e-86d7-0050569c51dd
Adriaan Frans,Meyer,NL-HaNA/2.01.15/8//237//|NL-HaNA/2.01.15/67//28//|NL-HaNA/2.01.15/68//8//|NL-HaNA/2.01.15/68//10//|NL-HaNA/2.01.15/69//1//|NL-HaNA/2.01.15/71//1//|NL-HaNA/2.01.15/71//7//|NL-HaNA/2.01.15/72//199//|NL-HaNA/2.01.15/73//90//|NL-HaNA/2.01.15/74//31//|NL-HaNA/2.01.15/90//1//|NL-HaNA/2.01.15/91//1//|NL-HaNA/2.01.15/137//21//|NL-HaNA/2.01.15/137//31//|NL-HaNA/2.01.15/137//256//|NL-HaNA/2.01.15/137//267//|NL-HaNA/2.01.15/138//16//|NL-HaNA/2.01.15/138//27//|NL-HaNA/2.01.15/138//238//|NL-HaNA/2.01.15/138//249//|NL-HaNA/2.01.15/139//12//|NL-HaNA/2.01.15/139//112//|NL-HaNA/2.01.15/140//55//,3b64a984-001d-102e-86d7-0050569c51dd
Johannes Lambertus,Hania,NL-HaNA/2.01.15/67//37//|NL-HaNA/2.01.15/68//21//|NL-HaNA/2.01.15/71//23//|NL-HaNA/2.01.15/72//122//|NL-HaNA/2.01.15/73//56//|NL-HaNA/2.01.15/73//63//|NL-HaNA/2.01.15/74//61//|NL-HaNA/2.01.15/90//2//|NL-HaNA/2.01.15/91//2//|NL-HaNA/2.01.15/137//42//|NL-HaNA/2.01.15/137//279//|NL-HaNA/2.01.15/138//37//|NL-HaNA/2.01.15/138//261//|NL-HaNA/2.01.15/139//2//,39d462f8-001d-102e-86d7-0050569c51dd
Jan,Oosterkamp,NL-HaNA/2.01.15/4//3//|NL-HaNA/2.01.15/23//3//|NL-HaNA/2.01.15/25//4//|NL-HaNA/2.01.15/68//43//|NL-HaNA/2.01.15/69//13//|NL-HaNA/2.01.15/71//13//|NL-HaNA/2.01.15/72//220//|NL-HaNA/2.01.15/73//100//|NL-HaNA/2.01.15/90//3//|NL-HaNA/2.01.15/91//2//|NL-HaNA/2.01.15/136//4//|NL-HaNA/2.01.15/136//7//|NL-HaNA/2.01.15/137//75//|NL-HaNA/2.01.15/137//316//|NL-HaNA/2.01.15/138//75//|NL-HaNA/2.01.15/138//300//,3bb37e4c-001d-102e-86d7-0050569c51dd
Jan Frans,Vermees,NL-HaNA/2.01.15/72//316//|NL-HaNA/2.01.15/73//146//|NL-HaNA/2.01.15/74//61//|NL-HaNA/2.01.15/91//2//|NL-HaNA/2.01.15/124//33//|NL-HaNA/2.01.15/140//91//|NL-HaNA/2.01.15/141//82//,3d314524-001d-102e-86d7-0050569c51dd
Hendrik,Rookmaker,NL-HaNA/2.01.15/36//48//|NL-HaNA/2.01.15/91//3//,3c33a504-001d-102e-86d7-0050569c51dd
Dirk,Schafer,NL-HaNA/2.01.15/91//3//,3c5b02de-001d-102e-86d7-0050569c51dd
Alexander,Thielen,NL-HaNA/2.01.15/2//88//|NL-HaNA/2.01.15/162////|NL-HaNA/2.01.15/67//31//|NL-HaNA/2.01.15/68//33//|NL-HaNA/2.01.15/69//23//|NL-HaNA/2.01.15/71//1//|NL-HaNA/2.01.15/72//302//|NL-HaNA/2.01.15/73//139//|NL-HaNA/2.01.15/90//4//|NL-HaNA/2.01.15/91//3//|NL-HaNA/2.01.15/137//64//|NL-HaNA/2.01.15/137//300//|NL-HaNA/2.01.15/138//59//|NL-HaNA/2.01.15/138//283//|NL-HaNA/2.01.15/140//84//,3d00d006-001d-102e-86d7-0050569c51dd
Hendrik,Grond,NL-HaNA/2.01.15/67//36//|NL-HaNA/2.01.15/68//88//|NL-HaNA/2.01.15/72//113//|NL-HaNA/2.01.15/90//4//|NL-HaNA/2.01.15/91//4//|NL-HaNA/2.01.15/137//146//|NL-HaNA/2.01.15/137//384//|NL-HaNA/2.01.15/139//7//|NL-HaNA/2.01.15/146//1//,39b66f0a-001d-102e-86d7-0050569c51dd
,Knoll,NL-HaNA/2.01.15/2//59//|NL-HaNA/2.01.15/21//11//|NL-HaNA/2.01.15/68//32//|NL-HaNA/2.01.15/69//23//|NL-HaNA/2.01.15/71//11//|NL-HaNA/2.01.15/72//163//|NL-HaNA/2.01.15/73//70//|NL-HaNA/2.01.15/90//5//|NL-HaNA/2.01.15/91//4//|NL-HaNA/2.01.15/137//63//|NL-HaNA/2.01.15/137//299//|NL-HaNA/2.01.15/138//58//|NL-HaNA/2.01.15/138//283//|NL-HaNA/2.01.15/139//135//,3ab8fb5c-001d-102e-86d7-0050569c51dd
Friedrich Ludwich Wilhelm,Schuman,NL-HaNA/2.01.15/67//30//|NL-HaNA/2.01.15/68//27//|NL-HaNA/2.01.15/69//10//|NL-HaNA/2.01.15/71//18//|NL-HaNA/2.01.15/72//274//|NL-HaNA/2.01.15/90//5//|NL-HaNA/2.01.15/91//4//|NL-HaNA/2.01.15/137//54//|NL-HaNA/2.01.15/137//291//|NL-HaNA/2.01.15/(zie ook SCHUMANN)////,3c8fa8b8-001d-102e-86d7-0050569c51dd
,Mey,NL-HaNA/2.01.15/67//3//|NL-HaNA/2.01.15/68//4//|NL-HaNA/2.01.15/71//7//|NL-HaNA/2.01.15/72//199//|NL-HaNA/2.01.15/73//95//|NL-HaNA/2.01.15/90//71//|NL-HaNA/2.01.15/91//5//|NL-HaNA/2.01.15/137//11//|NL-HaNA/2.01.15/137//247//|NL-HaNA/2.01.15/138//8//|NL-HaNA/2.01.15/138//230//,3b640b3c-001d-102e-86d7-0050569c51dd
Arnoldus,Veere(n),NL-HaNA/2.01.15/90//7//|NL-HaNA/2.01.15/91//5//,3d25b3f8-001d-102e-86d7-0050569c51dd
Anthony,Zwier van den AS,NL-HaNA/2.01.15/72//8//|NL-HaNA/2.01.15/90//7//|NL-HaNA/2.01.15/91//5//|NL-HaNA/2.01.15/137//106//|NL-HaNA/2.01.15/137//344//|NL-HaNA/2.01.15/138//102//,3dbb9788-001d-102e-86d7-0050569c51dd
Adrian Johan(nes),Fruitier,NL-HaNA/2.01.15/68//36//|NL-HaNA/2.01.15/69//24//|NL-HaNA/2.01.15/71//11//|NL-HaNA/2.01.15/72//99//|NL-HaNA/2.01.15/73//40//|NL-HaNA/2.01.15/91//6//|NL-HaNA/2.01.15/137//69//|NL-HaNA/2.01.15/137//305//|NL-HaNA/2.01.15/138//64//|NL-HaNA/2.01.15/138//289//|NL-HaNA/2.01.15/139//121//|NL-HaNA/2.01.15/146//2//,39775982-001d-102e-86d7-0050569c51dd
Johan Carl,Gallois,NL-HaNA/2.01.15/67//26//|NL-HaNA/2.01.15/68//5//|NL-HaNA/2.01.15/69//8//|NL-HaNA/2.01.15/71//8//|NL-HaNA/2.01.15/72//102//|NL-HaNA/2.01.15/90//9//|NL-HaNA/2.01.15/91//6//|NL-HaNA/2.01.15/137//15//|NL-HaNA/2.01.15/137//250//|NL-HaNA/2.01.15/138//11//|NL-HaNA/2.01.15/138//233//|NL-HaNA/2.01.15/139//44//|NL-HaNA/2.01.15/139//78//,397c9faa-001d-102e-86d7-0050569c51dd
Fredrik,Schlosser,NL-HaNA/2.01.15/12//17//|NL-HaNA/2.01.15/67//3//|NL-HaNA/2.01.15/67//37//|NL-HaNA/2.01.15/68//5//|NL-HaNA/2.01.15/69//8//|NL-HaNA/2.01.15/71//7//|NL-HaNA/2.01.15/72//268//|NL-HaNA/2.01.15/73//132//|NL-HaNA/2.01.15/78//20//|NL-HaNA/2.01.15/91//6//|NL-HaNA/2.01.15/137//15//|NL-HaNA/2.01.15/137//250//|NL-HaNA/2.01.15/138//11//|NL-HaNA/2.01.15/138//233//,3c7026a0-001d-102e-86d7-0050569c51dd
Gerhard  Gosewijn Colson,Aberson,NL-HaNA/2.01.15/72//2//|NL-HaNA/2.01.15/73//4//|NL-HaNA/2.01.15/90//12//|NL-HaNA/2.01.15/91//7//|NL-HaNA/2.01.15/137//49//|NL-HaNA/2.01.15/137//286//|NL-HaNA/2.01.15/138//44//|NL-HaNA/2.01.15/138//268//|NL-HaNA/2.01.15/140//3//|NL-HaNA/2.01.15/140//11//,38125e84-001d-102e-86d7-0050569c51dd
Hendrik,Sinninghe,NL-HaNA/2.01.15/68//18//|NL-HaNA/2.01.15/72//280//|NL-HaNA/2.01.15/91//7//|NL-HaNA/2.01.15/137//37//,3ca8bf60-001d-102e-86d7-0050569c51dd
Adrianus,Speelman,NL-HaNA/2.01.15/1//219//|NL-HaNA/2.01.15/71//8//|NL-HaNA/2.01.15/72//286//|NL-HaNA/2.01.15/73//132//|NL-HaNA/2.01.15/90//12//|NL-HaNA/2.01.15/91//7//|NL-HaNA/2.01.15/137//27//|NL-HaNA/2.01.15/137//263//|NL-HaNA/2.01.15/138//23//|NL-HaNA/2.01.15/138//245//|NL-HaNA/2.01.15/139//48//|NL-HaNA/2.01.15/139//116//,3cc3af82-001d-102e-86d7-0050569c51dd
Paulus Hubertus,Beugen,NL-HaNA/2.01.15/51//74//|NL-HaNA/2.01.15/72//23//|NL-HaNA/2.01.15/73//11//|NL-HaNA/2.01.15/73//16//|NL-HaNA/2.01.15/90//13//|NL-HaNA/2.01.15/91//8//|NL-HaNA/2.01.15/124//32//,3868a186-001d-102e-86d7-0050569c51dd
